Word;lemme;cgram;infover
fraudais;frauder;VER;"ind:imp:1s;ind:imp:2s;"
fraude;frauder;VER;"ind:pre:3s;"
frauder;frauder;VER;"inf;"
fraudes;frauder;VER;"ind:pre:2s;"
fraudé;frauder;VER;"par:pas;"
fraya;frayer;VER;"ind:pas:3s;"
frayai;frayer;VER;"ind:pas:1s;"
frayaient;frayer;VER;"ind:imp:3p;"
frayais;frayer;VER;"ind:imp:1s;"
frayait;frayer;VER;"ind:imp:3s;"
frayant;frayer;VER;"par:pre;"
fraye;frayer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
frayent;frayer;VER;"ind:pre:3p;"
frayer;frayer;VER;"inf;"
frayes;frayer;VER;"ind:pre:2s;"
frayez;frayer;VER;"imp:pre:2p;ind:pre:2p;"
frayons;frayer;VER;"imp:pre:1p;ind:pre:1p;"
frayèrent;frayer;VER;"ind:pas:3p;"
frayé;frayer;VER;"par:pas;"
frayée;frayer;VER;"par:pas;"
fraîchi;fraîchir;VER;"par:pas;"
fraîchir;fraîchir;VER;"inf;"
fraîchira;fraîchir;VER;"ind:fut:3s;"
fraîchissait;fraîchir;VER;"ind:imp:3s;"
fraîchissant;fraîchir;VER;"par:pre;"
fraîchissent;fraîchir;VER;"ind:pre:3p;"
fraîchit;fraîchir;VER;"ind:pre:3s;ind:pas:3s;"
fredonna;fredonner;VER;"ind:pas:3s;"
fredonnaient;fredonner;VER;"ind:imp:3p;"
fredonnais;fredonner;VER;"ind:imp:1s;ind:imp:2s;"
fredonnait;fredonner;VER;"ind:imp:3s;"
fredonnant;fredonner;VER;"par:pre;"
fredonne;fredonner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fredonnent;fredonner;VER;"ind:pre:3p;"
fredonner;fredonner;VER;"inf;"
fredonnera;fredonner;VER;"ind:fut:3s;"
fredonnerai;fredonner;VER;"ind:fut:1s;"
fredonnerait;fredonner;VER;"cnd:pre:3s;"
fredonneras;fredonner;VER;"ind:fut:2s;"
fredonnez;fredonner;VER;"imp:pre:2p;ind:pre:2p;"
fredonnons;fredonner;VER;"ind:pre:1p;"
fredonnâmes;fredonner;VER;"ind:pas:1p;"
fredonnèrent;fredonner;VER;"ind:pas:3p;"
fredonné;fredonner;VER;"par:pas;"
fredonnée;fredonner;VER;"par:pas;"
fredonnées;fredonner;VER;"par:pas;"
fredonnés;fredonner;VER;"par:pas;"
freina;freiner;VER;"ind:pas:3s;"
freinai;freiner;VER;"ind:pas:1s;"
freinaient;freiner;VER;"ind:imp:3p;"
freinais;freiner;VER;"ind:imp:1s;"
freinait;freiner;VER;"ind:imp:3s;"
freinant;freiner;VER;"par:pre;"
freine;freiner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
freinent;freiner;VER;"ind:pre:3p;"
freiner;freiner;VER;"inf;"
freinera;freiner;VER;"ind:fut:3s;"
freinerais;freiner;VER;"cnd:pre:1s;"
freinerez;freiner;VER;"ind:fut:2p;"
freines;freiner;VER;"ind:pre:2s;"
freinez;freiner;VER;"imp:pre:2p;ind:pre:2p;"
freinons;freiner;VER;"imp:pre:1p;ind:pre:1p;"
freinèrent;freiner;VER;"ind:pas:3p;"
freiné;freiner;VER;"par:pas;"
freinée;freiner;VER;"par:pas;"
freinées;freiner;VER;"par:pas;"
freinés;freiner;VER;"par:pas;"
frelater;frelater;VER;"inf;"
frelatée;frelater;VER;"par:pas;"
frelatés;frelater;VER;"par:pas;"
fretta;fretter;VER;"ind:pas:3s;"
fricasse;fricasser;VER;"ind:pre:1s;ind:pre:3s;"
fricasserai;fricasser;VER;"ind:fut:1s;"
fricassé;fricasser;VER;"par:pas;"
fricotaient;fricoter;VER;"ind:imp:3p;"
fricotais;fricoter;VER;"ind:imp:1s;ind:imp:2s;"
fricotait;fricoter;VER;"ind:imp:3s;"
fricotant;fricoter;VER;"par:pre;"
fricote;fricoter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fricotent;fricoter;VER;"ind:pre:3p;"
fricoter;fricoter;VER;"inf;"
fricotes;fricoter;VER;"ind:pre:2s;"
fricotez;fricoter;VER;"ind:pre:2p;"
fricotiez;fricoter;VER;"ind:imp:2p;"
fricoté;fricoter;VER;"par:pas;"
frictionna;frictionner;VER;"ind:pas:3s;"
frictionnais;frictionner;VER;"ind:imp:1s;"
frictionnait;frictionner;VER;"ind:imp:3s;"
frictionnant;frictionner;VER;"par:pre;"
frictionne;frictionner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
frictionnent;frictionner;VER;"ind:pre:3p;"
frictionner;frictionner;VER;"inf;"
frictionnerai;frictionner;VER;"ind:fut:1s;"
frictionnerait;frictionner;VER;"cnd:pre:3s;"
frictionnez;frictionner;VER;"imp:pre:2p;ind:pre:2p;"
frictionnèrent;frictionner;VER;"ind:pas:3p;"
frictionné;frictionner;VER;"par:pas;"
frigorifiant;frigorifier;VER;"par:pre;"
frigorifier;frigorifier;VER;"inf;"
frigorifié;frigorifier;VER;"par:pas;"
frigorifiée;frigorifier;VER;"par:pas;"
frigorifiés;frigorifier;VER;"par:pas;"
frima;frimer;VER;"ind:pas:3s;"
frimaient;frimer;VER;"ind:imp:3p;"
frimais;frimer;VER;"ind:imp:1s;ind:imp:2s;"
frimait;frimer;VER;"ind:imp:3s;"
frimant;frimer;VER;"par:pre;"
frime;frimer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
friment;frimer;VER;"ind:pre:3p;"
frimer;frimer;VER;"inf;"
frimerais;frimer;VER;"cnd:pre:2s;"
frimes;frimer;VER;"ind:pre:2s;"
frimez;frimer;VER;"ind:pre:2p;"
frimiez;frimer;VER;"ind:imp:2p;"
frimé;frimer;VER;"par:pas;"
frimée;frimer;VER;"par:pas;"
frimées;frimer;VER;"par:pas;"
frimés;frimer;VER;"par:pas;"
fringuait;fringuer;VER;"ind:imp:3s;"
fringue;fringuer;VER;"ind:pre:3s;"
fringuent;fringuer;VER;"ind:pre:3p;"
fringuer;fringuer;VER;"inf;"
fringues;fringuer;VER;"ind:pre:2s;sub:pre:2s;"
fringuez;fringuer;VER;"imp:pre:2p;"
fringué;fringuer;VER;"par:pas;"
fringuée;fringuer;VER;"par:pas;"
fringuées;fringuer;VER;"par:pas;"
fringués;fringuer;VER;"par:pas;"
fripa;friper;VER;"ind:pas:3s;"
fripaient;friper;VER;"ind:imp:3p;"
fripant;friper;VER;"par:pre;"
fripe;friper;VER;"ind:pre:3s;"
fripent;friper;VER;"ind:pre:3p;"
friper;friper;VER;"inf;"
fripé;friper;VER;"par:pas;"
fripée;friper;VER;"par:pas;"
fripées;friper;VER;"par:pas;"
fripés;friper;VER;"par:pas;"
frire;frire;VER;"inf;"
fris;frire;VER;"imp:pre:2s;ind:pre:1s;ind:pre:2s;"
frisa;friser;VER;"ind:pas:3s;"
frisaient;friser;VER;"ind:imp:3p;"
frisais;friser;VER;"ind:imp:1s;ind:imp:2s;"
frisait;friser;VER;"ind:imp:3s;"
frisant;friser;VER;"par:pre;"
frise;friser;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
friseler;friseler;VER;"inf;"
frisent;friser;VER;"ind:pre:3p;"
friser;friser;VER;"inf;"
friserai;friser;VER;"ind:fut:1s;"
frises;friser;VER;"ind:pre:2s;"
frisez;friser;VER;"ind:pre:2p;"
frisons;friser;VER;"ind:pre:1p;"
frisottaient;frisotter;VER;"ind:imp:3p;"
frisottent;frisotter;VER;"ind:pre:3p;"
frisotter;frisotter;VER;"inf;"
frisotté;frisotter;VER;"par:pas;"
frisottée;frisotter;VER;"par:pas;"
frisottées;frisotter;VER;"par:pas;"
frisottés;frisotter;VER;"par:pas;"
frissonna;frissonner;VER;"ind:pas:3s;"
frissonnai;frissonner;VER;"ind:pas:1s;"
frissonnaient;frissonner;VER;"ind:imp:3p;"
frissonnais;frissonner;VER;"ind:imp:1s;"
frissonnait;frissonner;VER;"ind:imp:3s;"
frissonnant;frissonner;VER;"par:pre;"
frissonne;frissonner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
frissonnent;frissonner;VER;"ind:pre:3p;"
frissonner;frissonner;VER;"inf;"
frissonnes;frissonner;VER;"ind:pre:2s;"
frissonnez;frissonner;VER;"ind:pre:2p;"
frissonnèrent;frissonner;VER;"ind:pas:3p;"
frissonné;frissonner;VER;"par:pas;"
frisâmes;friser;VER;"ind:pas:1p;"
frisé;friser;VER;"par:pas;"
frisée;friser;VER;"par:pas;"
frisées;friser;VER;"par:pas;"
frisés;friser;VER;"par:pas;"
frit;frire;VER;"ind:pre:3s;par:pas;"
frits;frire;VER;"par:pas;"
fritter;fritter;VER;"inf;"
frittés;fritter;VER;"par:pas;"
froidi;froidir;VER;"par:pas;"
froidir;froidir;VER;"inf;"
froidissait;froidir;VER;"ind:imp:3s;"
froissa;froisser;VER;"ind:pas:3s;"
froissaient;froisser;VER;"ind:imp:3p;"
froissais;froisser;VER;"ind:imp:1s;"
froissait;froisser;VER;"ind:imp:3s;"
froissant;froisser;VER;"par:pre;"
froisse;froisser;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
froissent;froisser;VER;"ind:pre:3p;"
froisser;froisser;VER;"inf;"
froissera;froisser;VER;"ind:fut:3s;"
froisserais;froisser;VER;"cnd:pre:1s;"
froisserait;froisser;VER;"cnd:pre:3s;"
froisses;froisser;VER;"ind:pre:2s;"
froissez;froisser;VER;"imp:pre:2p;ind:pre:2p;"
froissions;froisser;VER;"ind:imp:1p;"
froissèrent;froisser;VER;"ind:pas:3p;"
froissé;froisser;VER;"par:pas;"
froissée;froisser;VER;"par:pas;"
froissées;froisser;VER;"par:pas;"
froissés;froisser;VER;"par:pas;"
fronce;froncer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
froncer;froncer;VER;"inf;"
froncerait;froncer;VER;"cnd:pre:3s;"
fronces;froncer;VER;"ind:pre:2s;"
froncez;froncer;VER;"imp:pre:2p;ind:pre:2p;"
froncèrent;froncer;VER;"ind:pas:3p;"
froncé;froncer;VER;"par:pas;"
froncée;froncer;VER;"par:pas;"
froncés;froncer;VER;"par:pas;"
frondaient;fronder;VER;"ind:imp:3p;"
fronde;fronder;VER;"ind:pre:3s;"
frondent;fronder;VER;"ind:pre:3p;"
frondé;fronder;VER;"par:pas;"
fronça;froncer;VER;"ind:pas:3s;"
fronçai;froncer;VER;"ind:pas:1s;"
fronçaient;froncer;VER;"ind:imp:3p;"
fronçais;froncer;VER;"ind:imp:1s;"
fronçait;froncer;VER;"ind:imp:3s;"
fronçant;froncer;VER;"par:pre;"
frotta;frotter;VER;"ind:pas:3s;"
frottai;frotter;VER;"ind:pas:1s;"
frottaient;frotter;VER;"ind:imp:3p;"
frottais;frotter;VER;"ind:imp:1s;ind:imp:2s;"
frottait;frotter;VER;"ind:imp:3s;"
frottant;frotter;VER;"par:pre;"
frotte;frotter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;"
frottent;frotter;VER;"ind:pre:3p;"
frotter;frotter;VER;"inf;"
frottera;frotter;VER;"ind:fut:3s;"
frotterai;frotter;VER;"ind:fut:1s;"
frotterais;frotter;VER;"cnd:pre:1s;"
frotterait;frotter;VER;"cnd:pre:3s;"
frotteras;frotter;VER;"ind:fut:2s;"
frotterons;frotter;VER;"ind:fut:1p;"
frottes;frotter;VER;"ind:pre:2s;"
frottez;frotter;VER;"imp:pre:2p;ind:pre:2p;"
frottiez;frotter;VER;"ind:imp:2p;"
frottions;frotter;VER;"ind:imp:1p;"
frottons;frotter;VER;"imp:pre:1p;"
frottèrent;frotter;VER;"ind:pas:3p;"
frotté;frotter;VER;"par:pas;"
frottée;frotter;VER;"par:pas;"
frottées;frotter;VER;"par:pas;"
frottés;frotter;VER;"par:pas;"
froufroutait;froufrouter;VER;"ind:imp:3s;"
froufroutant;froufrouter;VER;"par:pre;"
froufrouter;froufrouter;VER;"inf;"
fructifiaient;fructifier;VER;"ind:imp:3p;"
fructifiant;fructifier;VER;"par:pre;"
fructifier;fructifier;VER;"inf;"
fructifié;fructifier;VER;"par:pas;"
fruiter;fruiter;VER;"inf;"
fruité;fruiter;VER;"par:pas;"
fruitée;fruiter;VER;"par:pas;"
fruités;fruiter;VER;"par:pas;"
frusquer;frusquer;VER;"inf;"
frusquée;frusquer;VER;"par:pas;"
frustra;frustrer;VER;"ind:pas:3s;"
frustrait;frustrer;VER;"ind:imp:3s;"
frustrant;frustrer;VER;"par:pre;"
frustre;frustrer;VER;"ind:pre:3s;"
frustrer;frustrer;VER;"inf;"
frustrât;frustrer;VER;"sub:imp:3s;"
frustré;frustrer;VER;"par:pas;"
frustrée;frustrer;VER;"par:pas;"
frustrées;frustrer;VER;"par:pas;"
frustrés;frustrer;VER;"par:pas;"
frète;fréter;VER;"ind:pre:1s;"
frémi;frémir;VER;"par:pas;"
frémir;frémir;VER;"inf;"
frémirait;frémir;VER;"cnd:pre:3s;"
frémirent;frémir;VER;"ind:pas:3p;"
frémiront;frémir;VER;"ind:fut:3p;"
frémis;frémir;VER;"ind:pre:1s;ind:pre:2s;par:pas;"
frémissaient;frémir;VER;"ind:imp:3p;"
frémissais;frémir;VER;"ind:imp:1s;"
frémissait;frémir;VER;"ind:imp:3s;"
frémissant;frémir;VER;"par:pre;"
frémisse;frémir;VER;"sub:pre:3s;"
frémissent;frémir;VER;"ind:pre:3p;"
frémissez;frémir;VER;"ind:pre:2p;"
frémit;frémir;VER;"ind:pre:3s;ind:pas:3s;"
fréquenta;fréquenter;VER;"ind:pas:3s;"
fréquentai;fréquenter;VER;"ind:pas:1s;"
fréquentaient;fréquenter;VER;"ind:imp:3p;"
fréquentais;fréquenter;VER;"ind:imp:1s;ind:imp:2s;"
fréquentait;fréquenter;VER;"ind:imp:3s;"
fréquentant;fréquenter;VER;"par:pre;"
fréquente;fréquenter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;"
fréquentent;fréquenter;VER;"ind:pre:3p;"
fréquenter;fréquenter;VER;"inf;;"
fréquenterais;fréquenter;VER;"cnd:pre:1s;cnd:pre:2s;"
fréquenterait;fréquenter;VER;"cnd:pre:3s;"
fréquenteras;fréquenter;VER;"ind:fut:2s;"
fréquenterez;fréquenter;VER;"ind:fut:2p;"
fréquentes;fréquenter;VER;"ind:pre:2s;"
fréquentez;fréquenter;VER;"imp:pre:2p;ind:pre:2p;"
fréquentiez;fréquenter;VER;"ind:imp:2p;"
fréquentions;fréquenter;VER;"ind:imp:1p;"
fréquentons;fréquenter;VER;"ind:pre:1p;"
fréquentât;fréquenter;VER;"sub:imp:3s;"
fréquentèrent;fréquenter;VER;"ind:pas:3p;"
fréquenté;fréquenter;VER;"par:pas;"
fréquentée;fréquenter;VER;"par:pas;"
fréquentées;fréquenter;VER;"par:pas;"
fréquentés;fréquenter;VER;"par:pas;"
fréta;fréter;VER;"ind:pas:3s;"
frétait;fréter;VER;"ind:imp:3s;"
frétant;fréter;VER;"par:pre;"
fréter;fréter;VER;"inf;"
frétilla;frétiller;VER;"ind:pas:3s;"
frétillaient;frétiller;VER;"ind:imp:3p;"
frétillait;frétiller;VER;"ind:imp:3s;"
frétillant;frétiller;VER;"par:pre;"
frétille;frétiller;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
frétillent;frétiller;VER;"ind:pre:3p;"
frétiller;frétiller;VER;"inf;"
frétillé;frétiller;VER;"par:pas;"
frétèrent;fréter;VER;"ind:pas:3p;"
frété;fréter;VER;"par:pas;"
frétée;fréter;VER;"par:pas;"
frôla;frôler;VER;"ind:pas:3s;"
frôlai;frôler;VER;"ind:pas:1s;"
frôlaient;frôler;VER;"ind:imp:3p;"
frôlais;frôler;VER;"ind:imp:1s;"
frôlait;frôler;VER;"ind:imp:3s;"
frôlant;frôler;VER;"par:pre;"
frôle;frôler;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
frôlent;frôler;VER;"ind:pre:3p;"
frôler;frôler;VER;"inf;"
frôlerais;frôler;VER;"cnd:pre:1s;"
frôlerait;frôler;VER;"cnd:pre:3s;"
frôles;frôler;VER;"ind:pre:2s;"
frôlez;frôler;VER;"imp:pre:2p;ind:pre:2p;"
frôlions;frôler;VER;"ind:imp:1p;"
frôlons;frôler;VER;"ind:pre:1p;"
frôlât;frôler;VER;"sub:imp:3s;"
frôlèrent;frôler;VER;"ind:pas:3p;"
frôlé;frôler;VER;"par:pas;"
frôlée;frôler;VER;"par:pas;"
frôlées;frôler;VER;"par:pas;"
frôlés;frôler;VER;"par:pas;"
fuguaient;fuguer;VER;"ind:imp:3p;"
fuguait;fuguer;VER;"ind:imp:3s;"
fugue;fuguer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fuguent;fuguer;VER;"ind:pre:3p;"
fuguer;fuguer;VER;"inf;"
fuguerais;fuguer;VER;"cnd:pre:1s;"
fugues;fuguer;VER;"ind:pre:2s;"
fuguèrent;fuguer;VER;"ind:pas:3p;"
fugué;fuguer;VER;"par:pas;"
fui;fuir;VER;"par:pas;"
fuie;fuir;VER;"par:pas;sub:pre:1s;sub:pre:3s;"
fuient;fuir;VER;"ind:pre:3p;"
fuies;fuir;VER;"sub:pre:2s;"
fuir;fuir;VER;"inf;"
fuira;fuir;VER;"ind:fut:3s;"
fuirai;fuir;VER;"ind:fut:1s;"
fuiraient;fuir;VER;"cnd:pre:3p;"
fuirais;fuir;VER;"cnd:pre:1s;cnd:pre:2s;"
fuirait;fuir;VER;"cnd:pre:3s;"
fuiras;fuir;VER;"ind:fut:2s;"
fuirent;fuir;VER;"ind:pas:3p;"
fuirez;fuir;VER;"ind:fut:2p;"
fuiriez;fuir;VER;"cnd:pre:2p;"
fuirions;fuir;VER;"cnd:pre:1p;"
fuirons;fuir;VER;"ind:fut:1p;"
fuiront;fuir;VER;"ind:fut:3p;"
fuis;fuir;VER;"imp:pre:2s;ind:pre:1s;ind:pre:2s;par:pas;"
fuisse;fuir;VER;"sub:imp:1s;"
fuit;fuir;VER;"ind:pre:3s;ind:pas:3s;"
fuiter;fuiter;VER;"inf;"
fulgura;fulgurer;VER;"ind:pas:3s;"
fulguraient;fulgurer;VER;"ind:imp:3p;"
fulgurait;fulgurer;VER;"ind:imp:3s;"
fulgurant;fulgurer;VER;"par:pre;"
fulgure;fulgurer;VER;"ind:pre:3s;"
fulgurent;fulgurer;VER;"ind:pre:3p;"
fulgurer;fulgurer;VER;"inf;"
fulgurèrent;fulgurer;VER;"ind:pas:3p;"
fulguré;fulgurer;VER;"par:pas;"
fulmina;fulminer;VER;"ind:pas:3s;"
fulminaient;fulminer;VER;"ind:imp:3p;"
fulminais;fulminer;VER;"ind:imp:1s;"
fulminait;fulminer;VER;"ind:imp:3s;"
fulminant;fulminer;VER;"par:pre;"
fulmine;fulminer;VER;"ind:pre:1s;ind:pre:3s;"
fulminent;fulminer;VER;"ind:pre:3p;"
fulminer;fulminer;VER;"inf;"
fulminera;fulminer;VER;"ind:fut:3s;"
fuma;fumer;VER;"ind:pas:3s;"
fumai;fumer;VER;"ind:pas:1s;"
fumaient;fumer;VER;"ind:imp:3p;"
fumailler;fumailler;VER;"inf;"
fumaillé;fumailler;VER;"par:pas;"
fumais;fumer;VER;"ind:imp:1s;ind:imp:2s;"
fumait;fumer;VER;"ind:imp:3s;"
fumant;fumer;VER;"par:pre;"
fume;fumer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fument;fumer;VER;"ind:pre:3p;"
fumer;fumer;VER;"inf;"
fumera;fumer;VER;"ind:fut:3s;"
fumerai;fumer;VER;"ind:fut:1s;"
fumeraient;fumer;VER;"cnd:pre:3p;"
fumerais;fumer;VER;"cnd:pre:1s;cnd:pre:2s;"
fumerait;fumer;VER;"cnd:pre:3s;"
fumeras;fumer;VER;"ind:fut:2s;"
fumerez;fumer;VER;"ind:fut:2p;"
fumeronne;fumeronner;VER;"ind:pre:3s;"
fumerons;fumer;VER;"ind:fut:1p;"
fumes;fumer;VER;"ind:pre:2s;"
fumez;fumer;VER;"imp:pre:2p;ind:pre:2p;"
fumiez;fumer;VER;"ind:imp:2p;"
fumiger;fumiger;VER;"inf;"
fumigé;fumiger;VER;"par:pas;"
fumions;fumer;VER;"ind:imp:1p;"
fumons;fumer;VER;"imp:pre:1p;ind:pre:1p;"
fumâmes;fumer;VER;"ind:pas:1p;"
fumât;fumer;VER;"sub:imp:3s;"
fumèrent;fumer;VER;"ind:pas:3p;"
fumé;fumer;VER;"par:pas;"
fumée;fumer;VER;"par:pas;"
fumées;fumer;VER;"par:pas;"
fumés;fumer;VER;"par:pas;"
furent;être;VER;"ind:pas:3p;"
fureta;fureter;VER;"ind:pas:3s;"
furetai;fureter;VER;"ind:pas:1s;"
furetaient;fureter;VER;"ind:imp:3p;"
furetait;fureter;VER;"ind:imp:3s;"
furetant;fureter;VER;"par:pre;"
fureter;fureter;VER;"inf;"
furetez;fureter;VER;"ind:pre:2p;"
fureté;fureter;VER;"par:pas;"
furète;fureter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
furètent;fureter;VER;"ind:pre:3p;"
furèterais;fureter;VER;"cnd:pre:1s;"
fus;être;VER;"ind:pas:1s;ind:pas:2s;"
fusa;fuser;VER;"ind:pas:3s;"
fusaient;fuser;VER;"ind:imp:3p;"
fusait;fuser;VER;"ind:imp:3s;"
fusant;fuser;VER;"par:pre;"
fuse;fuser;VER;"ind:pre:1s;ind:pre:3s;"
fuselé;fuseler;VER;"par:pas;"
fuselée;fuseler;VER;"par:pas;"
fuselées;fuseler;VER;"par:pas;"
fusent;fuser;VER;"ind:pre:3p;"
fuser;fuser;VER;"inf;"
fusilla;fusiller;VER;"ind:pas:3s;"
fusillaient;fusiller;VER;"ind:imp:3p;"
fusillait;fusiller;VER;"ind:imp:3s;"
fusillant;fusiller;VER;"par:pre;"
fusille;fusiller;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fusillent;fusiller;VER;"ind:pre:3p;"
fusiller;fusiller;VER;"inf;"
fusillera;fusiller;VER;"ind:fut:3s;"
fusilleraient;fusiller;VER;"cnd:pre:3p;"
fusillerait;fusiller;VER;"cnd:pre:3s;"
fusillerons;fusiller;VER;"ind:fut:1p;"
fusilleront;fusiller;VER;"ind:fut:3p;"
fusillez;fusiller;VER;"imp:pre:2p;ind:pre:2p;"
fusillions;fusiller;VER;"ind:imp:1p;"
fusillons;fusiller;VER;"ind:pre:1p;"
fusillé;fusiller;VER;"par:pas;"
fusillée;fusiller;VER;"par:pas;"
fusillées;fusiller;VER;"par:pas;"
fusillés;fusiller;VER;"par:pas;"
fusionnaient;fusionner;VER;"ind:imp:3p;"
fusionnant;fusionner;VER;"par:pre;"
fusionne;fusionner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fusionnent;fusionner;VER;"ind:pre:3p;"
fusionner;fusionner;VER;"inf;"
fusionneraient;fusionner;VER;"cnd:pre:3p;"
fusionnerait;fusionner;VER;"cnd:pre:3s;"
fusionneront;fusionner;VER;"ind:fut:3p;"
fusionnons;fusionner;VER;"imp:pre:1p;"
fusionné;fusionner;VER;"par:pas;"
fusionnés;fusionner;VER;"par:pas;"
fusse;être;VER;"sub:imp:1s;"
fussent;être;VER;"sub:imp:3p;"
fusses;être;VER;"sub:imp:2s;"
fussiez;être;VER;"sub:imp:2p;"
fussions;être;VER;"sub:imp:1p;"
fustige;fustiger;VER;"imp:pre:2s;ind:pre:3s;"
fustigea;fustiger;VER;"ind:pas:3s;"
fustigeaient;fustiger;VER;"ind:imp:3p;"
fustigeais;fustiger;VER;"ind:imp:1s;"
fustigeait;fustiger;VER;"ind:imp:3s;"
fustigeant;fustiger;VER;"par:pre;"
fustiger;fustiger;VER;"inf;"
fustigez;fustiger;VER;"imp:pre:2p;"
fustigé;fustiger;VER;"par:pas;"
fustigée;fustiger;VER;"par:pas;"
fustigés;fustiger;VER;"par:pas;"
fusèrent;fuser;VER;"ind:pas:3p;"
fusé;fuser;VER;"par:pas;"
fusée;fuser;VER;"par:pas;"
fusées;fuser;VER;"par:pas;"
fut;être;VER;"ind:pas:3s;"
fuyaient;fuir;VER;"ind:imp:3p;"
fuyais;fuir;VER;"ind:imp:1s;ind:imp:2s;"
fuyait;fuir;VER;"ind:imp:3s;"
fuyant;fuir;VER;"par:pre;"
fuyez;fuir;VER;"imp:pre:2p;ind:pre:2p;"
fuyiez;fuir;VER;"ind:imp:2p;sub:pre:2p;"
fuyions;fuir;VER;"ind:imp:1p;"
fuyons;fuir;VER;"imp:pre:1p;ind:pre:1p;"
fâcha;fâcher;VER;"ind:pas:3s;"
fâchai;fâcher;VER;"ind:pas:1s;"
fâchaient;fâcher;VER;"ind:imp:3p;"
fâchais;fâcher;VER;"ind:imp:1s;"
fâchait;fâcher;VER;"ind:imp:3s;"
fâche;fâcher;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fâchent;fâcher;VER;"ind:pre:3p;"
fâcher;fâcher;VER;"inf;"
fâchera;fâcher;VER;"ind:fut:3s;"
fâcherai;fâcher;VER;"ind:fut:1s;"
fâcherais;fâcher;VER;"cnd:pre:1s;cnd:pre:2s;"
fâcherait;fâcher;VER;"cnd:pre:3s;"
fâcheras;fâcher;VER;"ind:fut:2s;"
fâcheront;fâcher;VER;"ind:fut:3p;"
fâches;fâcher;VER;"ind:pre:2s;"
fâchez;fâcher;VER;"imp:pre:2p;ind:pre:2p;"
fâchiez;fâcher;VER;"ind:imp:2p;"
fâchions;fâcher;VER;"ind:imp:1p;"
fâchons;fâcher;VER;"imp:pre:1p;"
fâchèrent;fâcher;VER;"ind:pas:3p;"
fâché;fâcher;VER;"par:pas;"
fâchée;fâcher;VER;"par:pas;"
fâchées;fâcher;VER;"par:pas;"
fâchés;fâcher;VER;"par:pas;"
fécondais;féconder;VER;"ind:imp:1s;"
fécondait;féconder;VER;"ind:imp:3s;"
fécondant;féconder;VER;"par:pre;"
féconde;féconder;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
fécondent;féconder;VER;"ind:pre:3p;"
féconder;féconder;VER;"inf;"
féconderai;féconder;VER;"ind:fut:1s;"
féconderait;féconder;VER;"cnd:pre:3s;"
fécondes;féconder;VER;"ind:pre:2s;"
fécondez;féconder;VER;"imp:pre:2p;"
fécondé;féconder;VER;"par:pas;"
fécondée;féconder;VER;"par:pas;"
fécondées;féconder;VER;"par:pas;"
fécondés;féconder;VER;"par:pas;"
fédérer;fédérer;VER;"inf;"
fédéré;fédérer;VER;"par:pas;"
fédérée;fédérer;VER;"par:pas;"
fédérés;fédérer;VER;"par:pas;"
félicita;féliciter;VER;"ind:pas:3s;"
félicitai;féliciter;VER;"ind:pas:1s;"
félicitaient;féliciter;VER;"ind:imp:3p;"
félicitais;féliciter;VER;"ind:imp:1s;"
félicitait;féliciter;VER;"ind:imp:3s;"
félicitant;féliciter;VER;"par:pre;"
félicite;féliciter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
félicitent;féliciter;VER;"ind:pre:3p;"
féliciter;féliciter;VER;"inf;;inf;;inf;;"
félicitera;féliciter;VER;"ind:fut:3s;"
féliciterai;féliciter;VER;"ind:fut:1s;"
féliciteraient;féliciter;VER;"cnd:pre:3p;"
féliciterais;féliciter;VER;"cnd:pre:1s;"
féliciterait;féliciter;VER;"cnd:pre:3s;"
féliciteras;féliciter;VER;"ind:fut:2s;"
féliciteriez;féliciter;VER;"cnd:pre:2p;"
félicitez;féliciter;VER;"imp:pre:2p;ind:pre:2p;"
félicitiez;féliciter;VER;"ind:imp:2p;"
félicitions;féliciter;VER;"ind:imp:1p;"
félicitons;féliciter;VER;"imp:pre:1p;ind:pre:1p;"
